id1,id2,lat,lon,elev
,,33.6625,113.9708333,62
,,33.6625,114.0125,60
,,33.6625,114.0541667,59
,,33.6625,114.0958333,62
,,33.6625,114.1375,63
,,33.6625,114.1791667,58
,,33.6625,114.2208333,50
,,33.6625,114.2625,48
,,33.6625,114.3041667,47
,,33.6625,114.3458333,45
,,33.6625,114.3875,42
,,33.6625,114.4291667,44
,,33.6625,114.4708333,40
,,33.6625,114.5125,43
,,33.6625,114.5541667,42
,,33.6625,114.5958333,44
,,33.6625,114.6375,45
,,33.6625,114.6791667,45
,,33.6625,114.7208333,47
,,33.6625,114.7625,44
,,33.6625,114.8041667,48
,,33.6625,114.8458333,47
,,33.6625,114.8875,44
,,33.6625,114.9291667,47
,,33.6625,114.9708333,39
,,33.6625,115.0125,45
,,33.6625,115.0541667,51
,,33.6625,115.0958333,50
,,33.6625,115.1375,51
,,33.6625,115.1791667,52
,,33.6625,115.2208333,47
,,33.6625,115.2625,48
,,33.6625,115.3041667,49
,,33.6625,115.3458333,49
,,33.6625,115.3875,30
,,33.6625,115.4291667,25
,,33.6625,115.4708333,28
,,33.6625,115.5125,25
,,33.6625,115.5541667,24
,,33.6625,115.5958333,25
,,33.6625,115.6375,28
,,33.6625,115.6791667,30
,,33.6625,115.7208333,31
,,33.6625,115.7625,29
,,33.6625,115.8041667,30
,,33.6625,115.8458333,33
,,33.6625,115.8875,40
,,33.6625,115.9291667,35
,,33.6625,115.9708333,33
,,33.6625,116.0125,28
,,33.6625,116.0541667,24
,,33.6625,116.0958333,27
,,33.6625,116.1375,27
,,33.6625,116.1791667,30
,,33.6625,116.2208333,32
,,33.6625,116.2625,31
,,33.6625,116.3041667,26
,,33.6625,116.3458333,25
,,33.6625,116.3875,34
,,33.6625,116.4291667,28
,,33.6625,116.4708333,29
,,33.6625,116.5125,25
,,33.6625,116.5541667,25
,,33.6625,116.5958333,26
,,33.6625,116.6375,24
,,33.6625,116.6791667,25
,,33.6625,116.7208333,25
,,33.6625,116.7625,26
,,33.6625,116.8041667,26
,,33.6625,116.8458333,28
,,33.6625,116.8875,28
,,33.6625,116.9291667,28
,,33.6625,116.9708333,30
,,33.6625,117.0125,34
,,33.6625,117.0541667,35
,,33.6625,117.0958333,36
,,33.6625,117.1375,37
,,33.6625,117.1791667,35
,,33.6625,117.2208333,31
,,33.6625,117.2625,27
,,33.6625,117.3041667,33
,,33.6625,117.3458333,31
,,33.6625,117.3875,34
,,33.6625,117.4291667,31
,,33.6625,117.4708333,30
,,33.6625,117.5125,30
,,33.6625,117.5541667,34
,,33.6625,117.5958333,37
,,33.6625,117.6375,38
,,33.6625,117.6791667,33
,,33.6625,117.7208333,33
,,33.6625,117.7625,32
,,33.6625,117.8041667,35
,,33.6625,117.8458333,35
,,33.6625,117.8875,26
,,33.6625,117.9291667,25
,,33.6625,117.9708333,16
,,33.6625,118.0125,28
,,33.6625,118.0541667,19
,,33.6625,118.0958333,15
,,33.6625,118.1375,16
,,33.6625,118.1791667,19
,,33.6625,118.2208333,16
,,33.6625,118.2625,16
,,33.6625,118.3041667,15
,,33.6625,118.3458333,15
,,33.6625,118.3875,21
,,33.6625,118.4291667,17
,,33.6625,118.4708333,14
,,33.6625,118.5125,10
,,33.6625,118.5541667,8
,,33.6625,118.5958333,15
,,33.6625,118.6375,18
,,33.6625,118.6791667,17
,,33.6625,118.7208333,17
,,33.6625,118.7625,10
,,33.6625,118.8041667,12
,,33.6625,118.8458333,13
,,33.6625,118.8875,13
,,33.6625,118.9291667,10
,,33.6625,118.9708333,13
,,33.6625,119.0125,20
,,33.6625,119.0541667,21
,,33.6625,119.0958333,18
,,33.6625,119.1375,16
,,33.6625,119.1791667,13
,,33.6625,119.2208333,8
,,33.6625,119.2625,11
,,33.6625,119.3041667,12
,,33.6625,119.3458333,14
,,33.6625,119.3875,7
,,33.6625,119.4291667,5
,,33.6625,119.4708333,9
,,33.6625,119.5125,11
,,33.6625,119.5541667,11
,,33.6625,119.5958333,10
,,33.6625,119.6375,6
,,33.6625,119.6791667,5
,,33.6625,119.7208333,8
,,33.6625,119.7625,12
,,33.6625,119.8041667,11
,,33.6625,119.8458333,15
,,33.6625,119.8875,9
,,33.6625,119.9291667,8
,,33.6625,119.9708333,13
,,33.6625,120.0125,7
,,33.6625,120.0541667,2
,,33.6625,120.0958333,2
,,33.6625,120.1375,5
,,33.6625,120.1791667,9
,,33.6625,120.2208333,3
,,33.6625,120.2625,2
,,33.6625,120.3041667,4
,,33.6625,120.3458333,4
,,33.6625,120.3875,4
,,33.6625,120.4291667,6
,,33.6625,120.4708333,5
,,33.6625,120.5125,3
,,33.6625,120.5541667,0
,,33.62083333,102.1791667,3453
,,33.62083333,102.2208333,3437
,,33.62083333,102.2625,3435
,,33.62083333,102.3041667,3432
,,33.62083333,102.3458333,3442
,,33.62083333,102.3875,3443
,,33.62083333,102.4291667,3452
,,33.62083333,102.4708333,3460
,,33.62083333,102.5125,3531
,,33.62083333,102.5541667,3507
,,33.62083333,102.5958333,3512
,,33.62083333,102.6375,3472
,,33.62083333,102.6791667,3460
,,33.62083333,102.7208333,3454
,,33.62083333,102.7625,3479
,,33.62083333,102.8041667,3476
,,33.62083333,102.8458333,3450
,,33.62083333,102.8875,3479
,,33.62083333,102.9291667,3449
,,33.62083333,102.9708333,3484
,,33.62083333,103.0125,3467
,,33.62083333,103.0541667,3548
,,33.62083333,103.0958333,3495
,,33.62083333,103.1375,3588
,,33.62083333,103.1791667,3463
,,33.62083333,103.2208333,3135
,,33.62083333,103.2625,3525
,,33.62083333,103.3041667,3615
,,33.62083333,103.3458333,3303
,,33.62083333,103.3875,3632
,,33.62083333,103.4291667,3570
,,33.62083333,103.4708333,3585
,,33.62083333,103.5125,3684
,,33.62083333,103.5541667,3261
,,33.62083333,103.5958333,2957
,,33.62083333,103.6375,3027
,,33.62083333,103.6791667,3018
,,33.62083333,103.7208333,2801
,,33.62083333,103.7625,3103
,,33.62083333,103.8041667,3057
,,33.62083333,103.8458333,2851
,,33.62083333,103.8875,2539
,,33.62083333,103.9291667,3082
,,33.62083333,103.9708333,3112
,,33.62083333,104.0125,3380
,,33.62083333,104.0541667,2782
,,33.62083333,104.0958333,2833
,,33.62083333,104.1375,3349
,,33.62083333,104.1791667,3700
,,33.62083333,104.2208333,2766
,,33.62083333,104.2625,2979
,,33.62083333,104.3041667,2453
,,33.62083333,104.3458333,2134
,,33.62083333,104.3875,2580
,,33.62083333,104.4291667,2762
,,33.62083333,104.4708333,2826
,,33.62083333,104.5125,2162
,,33.62083333,104.5541667,1379
,,33.62083333,104.5958333,1287
,,33.62083333,104.6375,1558
,,33.62083333,104.6791667,1533
,,33.62083333,104.7208333,2561
,,33.62083333,104.7625,2799
,,33.62083333,104.8041667,2505
,,33.62083333,104.8458333,2372
,,33.62083333,104.8875,2428
,,33.62083333,104.9291667,2596
,,33.62083333,104.9708333,2559
,,33.62083333,105.0125,2512
,,33.62083333,105.0541667,2411
,,33.62083333,105.0958333,2147
,,33.62083333,105.1375,1938
,,33.62083333,105.1791667,1906
,,33.62083333,105.2208333,1824
,,33.62083333,105.2625,1950
,,33.62083333,105.3041667,1944
,,33.62083333,105.3458333,1873
,,33.62083333,105.3875,1727
,,33.62083333,105.4291667,1471
,,33.62083333,105.4708333,1319
,,33.62083333,105.5125,1186
,,33.62083333,105.5541667,1321
,,33.62083333,105.5958333,1427
,,33.62083333,105.6375,1367
,,33.62083333,105.6791667,1297
,,33.62083333,105.7208333,1106
,,33.62083333,105.7625,1100
,,33.62083333,105.8041667,1277
,,33.62083333,105.8458333,1387
,,33.62083333,105.8875,1137
,,33.62083333,105.9291667,1003
,,33.62083333,105.9708333,1093
,,33.62083333,106.0125,1121
,,33.62083333,106.0541667,1078
,,33.62083333,106.0958333,1008
,,33.62083333,106.1375,1090
,,33.62083333,106.1791667,1245
,,33.62083333,106.2208333,1444
,,33.62083333,106.2625,1624
,,33.62083333,106.3041667,1860
,,33.62083333,106.3458333,1822
,,33.62083333,106.3875,1959
,,33.62083333,106.4291667,2052
,,33.62083333,106.4708333,1820
,,33.62083333,106.5125,1835
,,33.62083333,106.5541667,1593
,,33.62083333,106.5958333,1743
,,33.62083333,106.6375,1852
,,33.62083333,106.6791667,1849
,,33.62083333,106.7208333,2030
,,33.62083333,106.7625,2340
,,33.62083333,106.8041667,1800
,,33.62083333,106.8458333,1437
,,33.62083333,106.8875,1350
,,33.62083333,106.9291667,1130
,,33.62083333,106.9708333,1223
,,33.62083333,107.0125,1039
,,33.62083333,107.0541667,1328
,,33.62083333,107.0958333,1707
,,33.62083333,107.1375,1614
,,33.62083333,107.1791667,1414
,,33.62083333,107.2208333,1659
,,33.62083333,107.2625,1213
,,33.62083333,107.3041667,1051
,,33.62083333,107.3458333,1485
,,33.62083333,107.3875,1450
,,33.62083333,107.4291667,1399
,,33.62083333,107.4708333,1535
,,33.62083333,107.5125,1347
,,33.62083333,107.5541667,1502
,,33.62083333,107.5958333,1773
,,33.62083333,107.6375,1977
,,33.62083333,107.6791667,1666
,,33.62083333,107.7208333,1741
,,33.62083333,107.7625,1378
,,33.62083333,107.8041667,1718
,,33.62083333,107.8458333,1593
,,33.62083333,107.8875,1895
,,33.62083333,107.9291667,1589
,,33.62083333,107.9708333,1311
,,33.62083333,108.0125,1248
,,33.62083333,108.0541667,1925
,,33.62083333,108.0958333,1441
,,33.62083333,108.1375,1171
,,33.62083333,108.1791667,1396
,,33.62083333,108.2208333,1902
,,33.62083333,108.2625,1450
,,33.62083333,108.3041667,1509
,,33.62083333,108.3458333,1962
,,33.62083333,108.3875,1476
,,33.62083333,108.4291667,1577
,,33.62083333,108.4708333,1674
,,33.62083333,108.5125,1827
,,33.62083333,108.5541667,1529
,,33.62083333,108.5958333,1473
,,33.62083333,108.6375,1139
,,33.62083333,108.6791667,939
,,33.62083333,108.7208333,1111
,,33.62083333,108.7625,1004
,,33.62083333,108.8041667,1165
,,33.62083333,108.8458333,951
,,33.62083333,108.8875,1287
,,33.62083333,108.9291667,1617
,,33.62083333,108.9708333,1540
,,33.62083333,109.0125,1723
,,33.62083333,109.0541667,1748
,,33.62083333,109.0958333,1517
,,33.62083333,109.1375,1193
,,33.62083333,109.1791667,918
,,33.62083333,109.2208333,1159
,,33.62083333,109.2625,1072
,,33.62083333,109.3041667,1017
,,33.62083333,109.3458333,1090
,,33.62083333,109.3875,1305
,,33.62083333,109.4291667,1186
,,33.62083333,109.4708333,1003
,,33.62083333,109.5125,1002
,,33.62083333,109.5541667,1388
,,33.62083333,109.5958333,1219
,,33.62083333,109.6375,1068
,,33.62083333,109.6791667,923
,,33.62083333,109.7208333,1114
,,33.62083333,109.7625,938
,,33.62083333,109.8041667,987
,,33.62083333,109.8458333,1094
,,33.62083333,109.8875,1061
,,33.62083333,109.9291667,1101
,,33.62083333,109.9708333,1115
,,33.62083333,110.0125,1174
,,33.62083333,110.0541667,1220
,,33.62083333,110.0958333,1137
,,33.62083333,110.1375,1172
,,33.62083333,110.1791667,1190
,,33.62083333,110.2208333,1166
,,33.62083333,110.2625,1033
,,33.62083333,110.3041667,1020
,,33.62083333,110.3458333,947
,,33.62083333,110.3875,640
,,33.62083333,110.4291667,859
,,33.62083333,110.4708333,855
,,33.62083333,110.5125,945
,,33.62083333,110.5541667,904
,,33.62083333,110.5958333,721
,,33.62083333,110.6375,562
,,33.62083333,110.6791667,635
,,33.62083333,110.7208333,615
,,33.62083333,110.7625,776
,,33.62083333,110.8041667,884
,,33.62083333,110.8458333,1121
,,33.62083333,110.8875,907
,,33.62083333,110.9291667,1063
,,33.62083333,110.9708333,997
,,33.62083333,111.0125,956
,,33.62083333,111.0541667,760
,,33.62083333,111.0958333,945
,,33.62083333,111.1375,1113
,,33.62083333,111.1791667,992
,,33.62083333,111.2208333,1095
,,33.62083333,111.2625,1163
,,33.62083333,111.3041667,908
,,33.62083333,111.3458333,644
,,33.62083333,111.3875,609
,,33.62083333,111.4291667,693
,,33.62083333,111.4708333,747
,,33.62083333,111.5125,817
,,33.62083333,111.5541667,759
,,33.62083333,111.5958333,1103
,,33.62083333,111.6375,968
,,33.62083333,111.6791667,1049
,,33.62083333,111.7208333,910
,,33.62083333,111.7625,1234
,,33.62083333,111.8041667,1341
,,33.62083333,111.8458333,1394
,,33.62083333,111.8875,1111
,,33.62083333,111.9291667,827
,,33.62083333,111.9708333,762
,,33.62083333,112.0125,615
,,33.62083333,112.0541667,541
,,33.62083333,112.0958333,517
,,33.62083333,112.1375,555
,,33.62083333,112.1791667,541
,,33.62083333,112.2208333,502
,,33.62083333,112.2625,524
,,33.62083333,112.3041667,533
,,33.62083333,112.3458333,495
,,33.62083333,112.3875,605
,,33.62083333,112.4291667,853
,,33.62083333,112.4708333,749
,,33.62083333,112.5125,637
,,33.62083333,112.5541667,732
,,33.62083333,112.5958333,579
,,33.62083333,112.6375,616
,,33.62083333,112.6791667,609
,,33.62083333,112.7208333,419
,,33.62083333,112.7625,268
,,33.62083333,112.8041667,226
,,33.62083333,112.8458333,267
,,33.62083333,112.8875,243
,,33.62083333,112.9291667,229
,,33.62083333,112.9708333,164
,,33.62083333,113.0125,174
,,33.62083333,113.0541667,201
,,33.62083333,113.0958333,145
,,33.62083333,113.1375,110
,,33.62083333,113.1791667,97
,,33.62083333,113.2208333,87
,,33.62083333,113.2625,83
,,33.62083333,113.3041667,86
,,33.62083333,113.3458333,90
,,33.62083333,113.3875,90
,,33.62083333,113.4291667,86
,,33.62083333,113.4708333,85
,,33.62083333,113.5125,83
,,33.62083333,113.5541667,105
,,33.62083333,113.5958333,97
,,33.62083333,113.6375,87
,,33.62083333,113.6791667,82
,,33.62083333,113.7208333,69
,,33.62083333,113.7625,69
,,33.62083333,113.8041667,65
,,33.62083333,113.8458333,67
,,33.62083333,113.8875,69
,,33.62083333,113.9291667,68
,,33.62083333,113.9708333,64
,,33.62083333,114.0125,64
,,33.62083333,114.0541667,62
,,33.62083333,114.0958333,66
,,33.62083333,114.1375,73
,,33.62083333,114.1791667,72
,,33.62083333,114.2208333,52
,,33.62083333,114.2625,47
,,33.62083333,114.3041667,47
,,33.62083333,114.3458333,45
,,33.62083333,114.3875,45
,,33.62083333,114.4291667,37
,,33.62083333,114.4708333,38
,,33.62083333,114.5125,42
,,33.62083333,114.5541667,44
,,33.62083333,114.5958333,43
,,33.62083333,114.6375,44
,,33.62083333,114.6791667,44
,,33.62083333,114.7208333,40
,,33.62083333,114.7625,43
,,33.62083333,114.8041667,40
,,33.62083333,114.8458333,42
,,33.62083333,114.8875,49
,,33.62083333,114.9291667,43
,,33.62083333,114.9708333,38
,,33.62083333,115.0125,43
,,33.62083333,115.0541667,51
,,33.62083333,115.0958333,51
,,33.62083333,115.1375,51
,,33.62083333,115.1791667,49
,,33.62083333,115.2208333,46
,,33.62083333,115.2625,45
,,33.62083333,115.3041667,47
,,33.62083333,115.3458333,47
,,33.62083333,115.3875,29
,,33.62083333,115.4291667,26
,,33.62083333,115.4708333,24
,,33.62083333,115.5125,25
,,33.62083333,115.5541667,25
,,33.62083333,115.5958333,24
,,33.62083333,115.6375,26
,,33.62083333,115.6791667,27
,,33.62083333,115.7208333,29
,,33.62083333,115.7625,26
,,33.62083333,115.8041667,28
,,33.62083333,115.8458333,27
,,33.62083333,115.8875,30
,,33.62083333,115.9291667,30
,,33.62083333,115.9708333,29
,,33.62083333,116.0125,25
,,33.62083333,116.0541667,23
,,33.62083333,116.0958333,26
,,33.62083333,116.1375,24
,,33.62083333,116.1791667,34
,,33.62083333,116.2208333,22
,,33.62083333,116.2625,28
,,33.62083333,116.3041667,24
,,33.62083333,116.3458333,24
,,33.62083333,116.3875,28
,,33.62083333,116.4291667,25
,,33.62083333,116.4708333,27
,,33.62083333,116.5125,25
,,33.62083333,116.5541667,23
,,33.62083333,116.5958333,24
,,33.62083333,116.6375,25
,,33.62083333,116.6791667,25
,,33.62083333,116.7208333,25
,,33.62083333,116.7625,24
,,33.62083333,116.8041667,26
,,33.62083333,116.8458333,25
,,33.62083333,116.8875,29
,,33.62083333,116.9291667,28
,,33.62083333,116.9708333,31
,,33.62083333,117.0125,31
,,33.62083333,117.0541667,37
,,33.62083333,117.0958333,36
,,33.62083333,117.1375,37
,,33.62083333,117.1791667,36
,,33.62083333,117.2208333,30
,,33.62083333,117.2625,27
,,33.62083333,117.3041667,28
,,33.62083333,117.3458333,31
,,33.62083333,117.3875,31
,,33.62083333,117.4291667,30
,,33.62083333,117.4708333,26
,,33.62083333,117.5125,29
,,33.62083333,117.5541667,37
,,33.62083333,117.5958333,35
,,33.62083333,117.6375,34
,,33.62083333,117.6791667,31
,,33.62083333,117.7208333,32
,,33.62083333,117.7625,32
,,33.62083333,117.8041667,34
,,33.62083333,117.8458333,33
,,33.62083333,117.8875,28
,,33.62083333,117.9291667,25
,,33.62083333,117.9708333,6
,,33.62083333,118.0125,18
,,33.62083333,118.0541667,17
,,33.62083333,118.0958333,10
,,33.62083333,118.1375,12
,,33.62083333,118.1791667,19
,,33.62083333,118.2208333,14
,,33.62083333,118.2625,14
,,33.62083333,118.3041667,17
,,33.62083333,118.3458333,16
,,33.62083333,118.3875,21
,,33.62083333,118.4291667,21
,,33.62083333,118.4708333,11
,,33.62083333,118.5125,1
,,33.62083333,118.5541667,2
,,33.62083333,118.5958333,12
,,33.62083333,118.6375,19
,,33.62083333,118.6791667,19
,,33.62083333,118.7208333,17
,,33.62083333,118.7625,15
,,33.62083333,118.8041667,10
,,33.62083333,118.8458333,9
,,33.62083333,118.8875,8
,,33.62083333,118.9291667,8
,,33.62083333,118.9708333,11
,,33.62083333,119.0125,12
,,33.62083333,119.0541667,20
,,33.62083333,119.0958333,22
,,33.62083333,119.1375,22
,,33.62083333,119.1791667,20
,,33.62083333,119.2208333,18
,,33.62083333,119.2625,16
,,33.62083333,119.3041667,14
,,33.62083333,119.3458333,13
,,33.62083333,119.3875,10
,,33.62083333,119.4291667,10
,,33.62083333,119.4708333,12
,,33.62083333,119.5125,9
,,33.62083333,119.5541667,13
,,33.62083333,119.5958333,8
,,33.62083333,119.6375,4
,,33.62083333,119.6791667,4
,,33.62083333,119.7208333,11
,,33.62083333,119.7625,12
,,33.62083333,119.8041667,12
,,33.62083333,119.8458333,15
,,33.62083333,119.8875,12
,,33.62083333,119.9291667,12
,,33.62083333,119.9708333,11
,,33.62083333,120.0125,7
,,33.62083333,120.0541667,2
,,33.62083333,120.0958333,3
,,33.62083333,120.1375,3
,,33.62083333,120.1791667,10
,,33.62083333,120.2208333,1
,,33.62083333,120.2625,2
,,33.62083333,120.3041667,2
,,33.62083333,120.3458333,3
,,33.62083333,120.3875,7
,,33.62083333,120.4291667,8
,,33.62083333,120.4708333,4
,,33.62083333,120.5125,3
,,33.62083333,120.5541667,0
,,33.57916667,102.1791667,3482
,,33.57916667,102.2208333,3451
,,33.57916667,102.2625,3470
,,33.57916667,102.3041667,3449
,,33.57916667,102.3458333,3445
,,33.57916667,102.3875,3441
,,33.57916667,102.4291667,3436
,,33.57916667,102.4708333,3442
,,33.57916667,102.5125,3500
,,33.57916667,102.5541667,3557
,,33.57916667,102.5958333,3488
,,33.57916667,102.6375,3509
,,33.57916667,102.6791667,3485
,,33.57916667,102.7208333,3511
,,33.57916667,102.7625,3541
,,33.57916667,102.8041667,3473
,,33.57916667,102.8458333,3474
,,33.57916667,102.8875,3449
,,33.57916667,102.9291667,3482
,,33.57916667,102.9708333,3451
,,33.57916667,103.0125,3510
,,33.57916667,103.0541667,3603
,,33.57916667,103.0958333,3521
,,33.57916667,103.1375,3556
,,33.57916667,103.1791667,3582
,,33.57916667,103.2208333,3250
,,33.57916667,103.2625,3359
,,33.57916667,103.3041667,3572
,,33.57916667,103.3458333,3284
,,33.57916667,103.3875,3517
,,33.57916667,103.4291667,3768
,,33.57916667,103.4708333,3774
,,33.57916667,103.5125,3684
,,33.57916667,103.5541667,3292
,,33.57916667,103.5958333,3196
,,33.57916667,103.6375,3479
,,33.57916667,103.6791667,2825
,,33.57916667,103.7208333,3627
,,33.57916667,103.7625,3432
,,33.57916667,103.8041667,3515
,,33.57916667,103.8458333,3650
,,33.57916667,103.8875,2561
,,33.57916667,103.9291667,2493
,,33.57916667,103.9708333,2716
,,33.57916667,104.0125,2767
,,33.57916667,104.0541667,2616
,,33.57916667,104.0958333,3069
,,33.57916667,104.1375,3418
,,33.57916667,104.1791667,3632
,,33.57916667,104.2208333,3298
,,33.57916667,104.2625,3255
,,33.57916667,104.3041667,3093
,,33.57916667,104.3458333,2504
,,33.57916667,104.3875,2072
,,33.57916667,104.4291667,2064
,,33.57916667,104.4708333,2427
,,33.57916667,104.5125,2707
,,33.57916667,104.5541667,1895
,,33.57916667,104.5958333,1718
,,33.57916667,104.6375,1376
,,33.57916667,104.6791667,1559
,,33.57916667,104.7208333,2344
,,33.57916667,104.7625,2286
,,33.57916667,104.8041667,2196
,,33.57916667,104.8458333,2173
,,33.57916667,104.8875,2397
,,33.57916667,104.9291667,2367
,,33.57916667,104.9708333,2643
,,33.57916667,105.0125,2213
,,33.57916667,105.0541667,2046
,,33.57916667,105.0958333,2009
,,33.57916667,105.1375,2087
,,33.57916667,105.1791667,2097
,,33.57916667,105.2208333,2105
,,33.57916667,105.2625,2132
,,33.57916667,105.3041667,1877
,,33.57916667,105.3458333,1744
,,33.57916667,105.3875,1439
,,33.57916667,105.4291667,1213
,,33.57916667,105.4708333,1288
,,33.57916667,105.5125,1221
,,33.57916667,105.5541667,1131
,,33.57916667,105.5958333,1149
,,33.57916667,105.6375,1116
,,33.57916667,105.6791667,1170
,,33.57916667,105.7208333,1096
,,33.57916667,105.7625,1232
,,33.57916667,105.8041667,1041
,,33.57916667,105.8458333,1027
,,33.57916667,105.8875,1290
,,33.57916667,105.9291667,1225
,,33.57916667,105.9708333,1120
,,33.57916667,106.0125,1008
,,33.57916667,106.0541667,890
,,33.57916667,106.0958333,1005
,,33.57916667,106.1375,1254
,,33.57916667,106.1791667,1279
,,33.57916667,106.2208333,1340
,,33.57916667,106.2625,1493
,,33.57916667,106.3041667,1639
,,33.57916667,106.3458333,1686
,,33.57916667,106.3875,2037
,,33.57916667,106.4291667,1827
,,33.57916667,106.4708333,1833
,,33.57916667,106.5125,1642
,,33.57916667,106.5541667,1703
,,33.57916667,106.5958333,1684
,,33.57916667,106.6375,1702
,,33.57916667,106.6791667,1682
,,33.57916667,106.7208333,2023
,,33.57916667,106.7625,2214
,,33.57916667,106.8041667,1995
,,33.57916667,106.8458333,1571
,,33.57916667,106.8875,1070
,,33.57916667,106.9291667,1254
,,33.57916667,106.9708333,1017
,,33.57916667,107.0125,976
,,33.57916667,107.0541667,1377
,,33.57916667,107.0958333,1592
,,33.57916667,107.1375,1466
,,33.57916667,107.1791667,1172
,,33.57916667,107.2208333,1300
,,33.57916667,107.2625,980
,,33.57916667,107.3041667,1170
,,33.57916667,107.3458333,1342
,,33.57916667,107.3875,1634
,,33.57916667,107.4291667,1532
,,33.57916667,107.4708333,1552
,,33.57916667,107.5125,1452
,,33.57916667,107.5541667,1147
,,33.57916667,107.5958333,1479
,,33.57916667,107.6375,1798
,,33.57916667,107.6791667,1505
,,33.57916667,107.7208333,1629
,,33.57916667,107.7625,1378
,,33.57916667,107.8041667,1558
,,33.57916667,107.8458333,1423
,,33.57916667,107.8875,1711
,,33.57916667,107.9291667,1578
,,33.57916667,107.9708333,1176
,,33.57916667,108.0125,1187
,,33.57916667,108.0541667,1744
,,33.57916667,108.0958333,1543
,,33.57916667,108.1375,1128
,,33.57916667,108.1791667,1332
,,33.57916667,108.2208333,1511
,,33.57916667,108.2625,1277
,,33.57916667,108.3041667,1572
,,33.57916667,108.3458333,1704
,,33.57916667,108.3875,1743
,,33.57916667,108.4291667,1956
,,33.57916667,108.4708333,2007
,,33.57916667,108.5125,1706
,,33.57916667,108.5541667,1495
,,33.57916667,108.5958333,1400
,,33.57916667,108.6375,1412
,,33.57916667,108.6791667,1304
,,33.57916667,108.7208333,890
,,33.57916667,108.7625,951
,,33.57916667,108.8041667,1043
,,33.57916667,108.8458333,852
,,33.57916667,108.8875,1271
,,33.57916667,108.9291667,1342
,,33.57916667,108.9708333,1326
,,33.57916667,109.0125,1326
,,33.57916667,109.0541667,1523
,,33.57916667,109.0958333,1373
,,33.57916667,109.1375,1092
,,33.57916667,109.1791667,903
,,33.57916667,109.2208333,1520
,,33.57916667,109.2625,1339
,,33.57916667,109.3041667,993
,,33.57916667,109.3458333,914
,,33.57916667,109.3875,1088
,,33.57916667,109.4291667,1152
,,33.57916667,109.4708333,979
,,33.57916667,109.5125,1032
,,33.57916667,109.5541667,1365
,,33.57916667,109.5958333,1261
,,33.57916667,109.6375,1225
,,33.57916667,109.6791667,1108
,,33.57916667,109.7208333,1095
,,33.57916667,109.7625,928
,,33.57916667,109.8041667,1092
,,33.57916667,109.8458333,886
,,33.57916667,109.8875,877
,,33.57916667,109.9291667,971
,,33.57916667,109.9708333,1006
,,33.57916667,110.0125,1081
,,33.57916667,110.0541667,1092
,,33.57916667,110.0958333,1058
,,33.57916667,110.1375,1048
,,33.57916667,110.1791667,1043
,,33.57916667,110.2208333,1123
,,33.57916667,110.2625,1053
,,33.57916667,110.3041667,926
,,33.57916667,110.3458333,909
,,33.57916667,110.3875,673
,,33.57916667,110.4291667,704
,,33.57916667,110.4708333,778
,,33.57916667,110.5125,908
,,33.57916667,110.5541667,819
,,33.57916667,110.5958333,744
,,33.57916667,110.6375,639
,,33.57916667,110.6791667,558
,,33.57916667,110.7208333,529
,,33.57916667,110.7625,556
,,33.57916667,110.8041667,658
,,33.57916667,110.8458333,732
,,33.57916667,110.8875,793
,,33.57916667,110.9291667,907
,,33.57916667,110.9708333,851
,,33.57916667,111.0125,938
,,33.57916667,111.0541667,649
,,33.57916667,111.0958333,846
,,33.57916667,111.1375,893
,,33.57916667,111.1791667,769
,,33.57916667,111.2208333,1065
,,33.57916667,111.2625,976
,,33.57916667,111.3041667,1142
,,33.57916667,111.3458333,1036
,,33.57916667,111.3875,564
,,33.57916667,111.4291667,513
,,33.57916667,111.4708333,691
,,33.57916667,111.5125,543
,,33.57916667,111.5541667,1085
,,33.57916667,111.5958333,995
,,33.57916667,111.6375,828
,,33.57916667,111.6791667,731
,,33.57916667,111.7208333,1003
,,33.57916667,111.7625,1127
,,33.57916667,111.8041667,1277
,,33.57916667,111.8458333,1341
,,33.57916667,111.8875,1162
,,33.57916667,111.9291667,1067
,,33.57916667,111.9708333,832
,,33.57916667,112.0125,726
,,33.57916667,112.0541667,503
,,33.57916667,112.0958333,407
,,33.57916667,112.1375,394
,,33.57916667,112.1791667,375
,,33.57916667,112.2208333,400
,,33.57916667,112.2625,372
,,33.57916667,112.3041667,340
,,33.57916667,112.3458333,313
,,33.57916667,112.3875,292
,,33.57916667,112.4291667,369
,,33.57916667,112.4708333,425
,,33.57916667,112.5125,672
,,33.57916667,112.5541667,616
,,33.57916667,112.5958333,737
,,33.57916667,112.6375,447
,,33.57916667,112.6791667,452
,,33.57916667,112.7208333,361
,,33.57916667,112.7625,409
,,33.57916667,112.8041667,304
,,33.57916667,112.8458333,231
,,33.57916667,112.8875,218
,,33.57916667,112.9291667,193
,,33.57916667,112.9708333,197
,,33.57916667,113.0125,241
,,33.57916667,113.0541667,217
,,33.57916667,113.0958333,158
,,33.57916667,113.1375,127
,,33.57916667,113.1791667,110
,,33.57916667,113.2208333,96
,,33.57916667,113.2625,97
,,33.57916667,113.3041667,102
,,33.57916667,113.3458333,96
,,33.57916667,113.3875,91
,,33.57916667,113.4291667,87
,,33.57916667,113.4708333,86
,,33.57916667,113.5125,86
,,33.57916667,113.5541667,112
,,33.57916667,113.5958333,103
,,33.57916667,113.6375,95
